Unnamed: 0.1,Unnamed: 0,ai4bharat,Profanity,Profanity_Matched_Pattern,Offensive,Offensive_Matched_Pattern,Gender,preprocessing_text,Label,Combined_Label,tokenized_text,embeddings
631,766,टो कोन्डो के यामा भूधा को कुरा गार्क्सास यामा भूधा को कम्पेयर मा आउदैनस् बुगेस टी,0.0,,0.0,,1,टो कोन्डो भूधा गार्क्सास भूधा कम्पेयर आउदैनस् बुगेस टी,0,"[1, 0]","['टो', 'कोन्डो', 'भूधा', 'गार्क्सास', 'भूधा', 'कम्पेयर', 'आउदैनस्', 'बुगेस', 'टी']","[[ 0.34769994 -0.03484006  0.30597413 ...  0.18863598  0.02423341
  -0.49044287]
 [ 0.10640007 -0.32316124  0.3162853  ...  0.03019235  0.11896278
  -0.20847674]
 [ 0.31627032 -0.31742302  0.19269727 ... -0.14002946 -0.11321738
  -0.32967234]
 ...
 [ 0.22180547 -0.25840145  0.34816897 ...  0.0671691  -0.05888158
  -0.21881741]
 [ 0.3197719  -0.4650334   0.5774448  ...  0.08686383 -0.16999905
  -0.4529118 ]
 [ 0.15678497 -0.16844955  0.84748876 ... -0.03076348  0.39404207
   0.12798658]]"
800,420,जन्ताको कर को   मझाक भैइरहेको छ,0.0,,0.0,,1,जन्ता कर मझाक भैइरह,0,"[1, 0]","['जन्ता', 'कर', 'मझाक', 'भैइरह']","[[ 2.95862883e-01 -6.28550202e-02  1.43343955e-01 ... -7.56966323e-02
  -7.38762468e-02 -3.72311115e-01]
 [ 1.49936199e-01 -3.74344140e-01  3.33189100e-01 ... -9.54751391e-03
   9.12307873e-02 -3.17905128e-01]
 [ 8.86753201e-04 -3.61783534e-01  6.96032286e-01 ... -2.52343938e-02
   2.63690967e-02 -3.87147367e-01]
 ...
 [ 1.21691190e-01 -4.06342268e-01  4.63101864e-01 ...  8.63629729e-02
   3.83605212e-02 -3.34864616e-01]
 [ 1.12624586e-01 -3.01376104e-01  3.62530559e-01 ...  5.39868325e-02
   3.80562991e-02 -3.33289564e-01]
 [ 1.68468833e-01 -2.25511551e-01  1.05639839e+00 ...  1.06122136e-01
   2.55238175e-01  2.32546061e-01]]"
0,176,हुर्र को जित्ने 🤣🤣,0.0,,0.0,,1,हुर्र जित्,0,"[1, 0]","['हुर्र', 'जित्']","[[ 0.11959235 -0.3040165   0.28032953 ... -0.08086149 -0.21302149
  -0.52629465]
 [ 0.13163473 -0.3122978   0.16780856 ...  0.05306201 -0.01147317
  -0.18987449]
 [ 0.21612515 -0.30405083  0.22240809 ...  0.06534249 -0.01457336
  -0.29008102]
 ...
 [ 0.22557248 -0.2648063   0.3382709  ... -0.11541402  0.06570447
  -0.24939369]
 [-0.01504524 -0.3755902   0.54781514 ... -0.06434818  0.13793802
  -0.23264758]
 [ 0.25341016 -0.18208097  1.0383427  ... -0.00321852  0.27446157
   0.1625104 ]]"
627,1395,येता दुर्गा दै ले तपाईको सशुराली खलाख लाई सडक मा लेराउदै चान है,0.0,,0.0,,1,येता दुर्गा सशुराली खलाख सडक लेराउ चान है,0,"[1, 0]","['येता', 'दुर्गा', 'सशुराली', 'खलाख', 'सडक', 'लेराउ', 'चान', 'है']","[[ 0.8063897   0.08836971  1.1479747  ... -0.3854503  -0.14597017
   0.2560282 ]
 [ 0.22014765 -0.3248183   0.14517233 ... -0.09471571  0.18089123
  -0.40671128]
 [-0.3651417   0.07879224  1.3119297  ...  0.58075166  0.29977247
   0.3111301 ]
 ...
 [ 0.13084534 -0.1722275   0.27721053 ...  0.00884273  0.02407311
  -0.25937536]
 [ 0.25743946 -0.17107797  0.13317698 ...  0.07933523 -0.06721947
  -0.3277613 ]
 [ 0.06184991 -0.21247505  1.0662986  ...  0.11924294  0.35265046
   0.1406762 ]]"
345,1922,"झ्वाट्ट सुन्दा राजनितिक सस्कार जस्ताे लाग्ने३४ वर्ष लामाे गतिविधिवाट मिलिभगत सिद्द।
मतलव मन्चवाट जनता उचाल्ने भित्र भित्र मिलिजुलि झ्वाम।
अवत जति ढाकछाेप पार्ने प्रयास गर्याे उति नाङ्गाे देखिने अवस्था।",0.0,,0.0,,1,झ्वाट्ट सुन् राजनितिक सस्कार जस्ताे लाग्ने३४ वर्ष लामाे गतिविधिवाट मिलिभगत सिद्द मतलव मन्चवाट जनता उचाल् मिलिजुलि झ्वाम अवत जति ढाकछाेप पार् प्रयास गर्याे उति नाङ्गाे अवस्था,0,"[1, 0]","['झ्वाट्ट', 'सुन्', 'राजनितिक', 'सस्कार', 'जस्ताे', 'लाग्ने३४', 'वर्ष', 'लामाे', 'गतिविधिवाट', 'मिलिभगत', 'सिद्द', 'मतलव', 'मन्चवाट', 'जनता', 'उचाल्', 'मिलिजुलि', 'झ्वाम', 'अवत', 'जति', 'ढाकछाेप', 'पार्', 'प्रयास', 'गर्याे', 'उति', 'नाङ्गाे', 'अवस्था']","[[ 0.3164391  -0.09384924  0.15311663 ... -0.3557092  -0.00471393
  -0.49675065]
 [ 0.11155729 -0.36379257  0.36968857 ... -0.12189787  0.02977663
  -0.18265909]
 [ 0.12153541 -0.06131184  0.21950853 ...  0.03175445  0.18048863
  -0.25994295]
 ...
 [ 0.18061882 -0.46278268  0.4135224  ... -0.06109995  0.13453066
  -0.4602156 ]
 [ 0.279169   -0.39466092  0.531978   ... -0.28659627 -0.01904852
  -0.13889027]
 [ 0.2173048  -0.12504613  0.50596464 ...  0.16412157  0.5637528
   0.1615724 ]]"
549,920,जेसीका कर्की तेस्तो पो🤌😂,0.0,,0.0,,0,जेसी कर् तेस्तो पो,0,"[0, 0]","['जेसी', 'कर्', 'तेस्तो', 'पो']","[[ 0.20272377 -0.32375914  0.45706773 ...  0.06660735 -0.13686869
  -0.26631042]
 [ 0.26289228 -0.37895525  0.5351702  ...  0.05221932 -0.02663473
  -0.13295554]
 [ 0.13548236 -0.16591722  0.4070673  ...  0.03046378 -0.03858313
  -0.37919036]
 ...
 [ 0.20293221 -0.2763185   0.5540528  ...  0.12166081 -0.10488895
  -0.12805915]
 [ 0.1877595  -0.27718544  0.32945317 ... -0.06518088  0.10125796
  -0.21184133]
 [ 0.22775728 -0.19416595  0.9856969  ...  0.00694362  0.24620774
   0.10818273]]"
688,1489,अभियान सफलताको शुभकामना।,0.0,,0.0,,1,अभियान सफलता शुभकामना,0,"[1, 0]","['अभियान', 'सफलता', 'शुभकामना']","[[ 0.27592593 -0.40434152  0.20305403 ... -0.06694591  0.18527146
  -0.5896789 ]
 [ 0.3653702  -0.47631627  0.25612462 ...  0.00470508 -0.04908565
  -0.35025573]
 [ 0.33922037 -0.23738804  0.37050417 ... -0.13208213  0.13750523
  -0.316958  ]
 ...
 [ 0.35282126 -0.36118305  0.43262148 ... -0.14098297 -0.06489738
  -0.30036974]
 [ 0.0735333  -0.42941839  0.59000456 ...  0.11042431  0.03722781
  -0.2710302 ]
 [ 0.20698574 -0.25092602  0.96867466 ...  0.10920687  0.25774103
   0.22578505]]"
548,146,भाउजुका देवर खै? मटन मसला कीन्न भुटानी टीसर्ट लगायर अमेरिका लागेछन र?,0.0,,0.0,,1,भाउजु देवर खै मटन मसला कीन्न भुटानी टीसर्ट लगायर अमेरि लागेछन र,0,"[1, 0]","['भाउजु', 'देवर', 'खै', 'मटन', 'मसला', 'कीन्न', 'भुटानी', 'टीसर्ट', 'लगायर', 'अमेरि', 'लागेछन', 'र']","[[ 0.29957616 -0.44119442  0.3793004  ... -0.13072482 -0.07616203
  -0.2583593 ]
 [ 0.1348857  -0.41658607  0.4739579  ...  0.11448608  0.07396537
  -0.28380138]
 [ 0.10181029 -0.19335385  0.19266859 ...  0.03011912  0.09898793
  -0.34397054]
 ...
 [ 0.04078658 -0.26202053  0.4451512  ... -0.0172563   0.04716346
  -0.32799324]
 [ 0.1772209  -0.28316933  0.13620377 ...  0.02335882  0.02817126
  -0.32228202]
 [ 0.17501912 -0.26474538  0.86222386 ...  0.08807543  0.34733236
   0.12381013]]"
512,611,इ थिंक फोल्क्स आरे इन प्रिमेचर इभ्यालुएसन ओन ओने साइड ओएफ पोसिबिलिटी ओन्ली।,0.0,,0.0,,1,इ थिंक फोल्क्स आरे इन प्रिमेचर इभ्यालुएसन ओन ओ साइड ओएफ पोसिबिलिटी ओन्ली,0,"[1, 0]","['इ', 'थिंक', 'फोल्क्स', 'आरे', 'इन', 'प्रिमेचर', 'इभ्यालुएसन', 'ओन', 'ओ', 'साइड', 'ओएफ', 'पोसिबिलिटी', 'ओन्ली']","[[ 0.18854095 -0.342078    0.19913527 ... -0.04654502  0.09536815
  -0.39867008]
 [ 0.1027047  -0.41964602  0.39789593 ... -0.06224468  0.12488265
  -0.5485293 ]
 [ 0.13435687 -0.32161286  0.3461743  ...  0.0070799   0.04551043
  -0.26199815]
 ...
 [ 0.13832644 -0.35126317  0.44716603 ... -0.03029752  0.02961978
  -0.28098065]
 [ 0.15236269 -0.25665212  0.3328805  ... -0.1363038   0.06148107
  -0.2018983 ]
 [ 0.11210527 -0.18894525  0.9612515  ...  0.01032887  0.29779738
   0.28991944]]"
635,577,तपाईंको बच्चाहरुले वाइ वाइ खायेको लाईभ हेर्न पाये हामी पनि ढुक्क भयेर आफ्ना बच्चालाई खुवाउन सक्थ्यौ।,0.0,,0.0,,1,तपाईं बच्चा वाइ वाइ खाय लाईभ हेर्न पाये हामी ढुक्क भयेर आफ्ना बच्चा खुवाउन सक्थ्यौ,0,"[1, 0]","['तपाईं', 'बच्चा', 'वाइ', 'वाइ', 'खाय', 'लाईभ', 'हेर्न', 'पाये', 'हामी', 'ढुक्क', 'भयेर', 'आफ्ना', 'बच्चा', 'खुवाउन', 'सक्थ्यौ']","[[ 0.33745039 -0.4054994   0.48535812 ...  0.15073995  0.11739057
  -0.3692904 ]
 [ 0.14038718 -0.2469909   0.38152087 ... -0.12248331 -0.03380558
  -0.17301324]
 [ 0.17651598 -0.38739628  0.3540181  ... -0.02584823  0.11061667
  -0.26946214]
 ...
 [ 0.0702367  -0.34970123  0.20447719 ...  0.12186649  0.17979747
  -0.30245808]
 [ 0.16581807 -0.29173386  0.3559003  ...  0.08177903  0.20114933
  -0.32812083]
 [ 0.13661326 -0.12233407  1.07975    ...  0.02726815  0.40517265
   0.20568848]]"
576,562,समीर दाइइ रेस्पेक्ट. यामा बुद्ध दै 🙏,0.0,,0.0,,1,समीर दाइइ रेस्पेक्ट बुद्ध,0,"[1, 0]","['समीर', 'दाइइ', 'रेस्पेक्ट', 'बुद्ध']","[[ 0.4630782  -0.27595875  0.46158284 ...  0.18881722 -0.09651974
  -0.44423556]
 [-0.03694922 -0.38953298  0.55552053 ... -0.08016948 -0.26704255
  -0.42994457]
 [ 0.17624772 -0.23507108  0.5765221  ...  0.13538153  0.05719284
  -0.5195532 ]
 ...
 [ 0.18989141 -0.26874843  0.22498026 ... -0.03947774  0.06729876
  -0.25412092]
 [ 0.1479654  -0.26459563  0.37219268 ... -0.12295154  0.19893992
  -0.47071674]
 [ 0.24962765 -0.24421322  0.866212   ...  0.21751244  0.14344096
   0.12992345]]"
148,370,सबिता थापा यास❤❤,0.0,,0.0,,0,सबिता थापा यास,0,"[0, 0]","['सबिता', 'थापा', 'यास']","[[ 0.36925286 -0.38769445  0.0961149  ...  0.1716264   0.09183995
  -0.3033355 ]
 [ 0.12828399 -0.2570314   0.19674912 ... -0.03046181  0.2465635
  -0.38148096]
 [ 0.43327498 -0.26802602  0.15758064 ...  0.00565206  0.03459918
  -0.4024877 ]
 ...
 [ 0.15937519 -0.49570143  0.5000731  ...  0.00343789  0.04377205
  -0.27131984]
 [ 0.14815709 -0.4140764   0.30758113 ...  0.13585554  0.03799062
  -0.39004552]
 [ 0.27952132 -0.18723267  0.96764505 ...  0.04744194  0.23569374
   0.11958441]]"
331,309,येस्तो गर्मी मा डम्मी हसी लागेक्सा ता 😍😍😍,0.0,,0.0,,1,येस्तो गर्मी डम्मी हसी लागेक्सा ता,0,"[1, 0]","['येस्तो', 'गर्मी', 'डम्मी', 'हसी', 'लागेक्सा', 'ता']","[[ 0.8063897   0.08836971  1.1479747  ... -0.3854503  -0.14597017
   0.2560282 ]
 [ 0.20653193 -0.32906258  0.4741213  ...  0.12480163  0.19714062
  -0.34342176]
 [ 0.20936717 -0.30926126  0.4279927  ... -0.09763491  0.09380221
  -0.26629254]
 ...
 [ 0.34237006 -0.1887224   0.4646299  ...  0.2247237   0.25086707
  -0.39916903]
 [ 0.07117557 -0.35419172  0.5633712  ... -0.0545118   0.06346262
  -0.3178525 ]
 [ 0.20698574 -0.25092602  0.96867466 ...  0.10920687  0.25774103
   0.22578505]]"
861,397,भाइ लाई ५:५५ सँग पीआरबीएलएम पानी रेक्सा 😀😀😀,0.0,,0.0,,1,भाइ ५५५ पीआरबीएलएम पानी रेक्सा,0,"[1, 0]","['भाइ', '५५५', 'पीआरबीएलएम', 'पानी', 'रेक्सा']","[[ 0.29957616 -0.44119442  0.3793004  ... -0.13072482 -0.07616203
  -0.2583593 ]
 [ 0.1348857  -0.41658607  0.4739579  ...  0.11448608  0.07396537
  -0.28380138]
 [ 0.10803194 -0.30394587  0.33362278 ... -0.14811103  0.03667736
  -0.19386126]
 ...
 [ 0.21326327 -0.22362174  0.1529076  ... -0.19412862  0.16954716
  -0.1574242 ]
 [ 0.07915045 -0.3506391   0.5753827  ...  0.03270551  0.04003453
  -0.26576623]
 [ 0.20698574 -0.25092602  0.96867466 ...  0.10920687  0.25774103
   0.22578505]]"
214,308,मलाई देख्नु भयो कसैले 🤣😁,0.0,,0.0,,1,देख्,0,"[1, 0]",['देख्'],"[[ 0.39486653 -0.32248065  0.5671786  ... -0.16141728 -0.15831424
  -0.36573017]
 [ 0.14582509 -0.29225555  0.37055075 ...  0.17156813  0.10391025
  -0.27374196]
 [ 0.10473455 -0.34619278  0.37810266 ... -0.02971606  0.01490776
  -0.22179967]
 [ 0.25341016 -0.18208097  1.0383427  ... -0.00321852  0.27446157
   0.1625104 ]]"
488,201,राजेश दै ले चुरोट तानेको धुवा रे 😄,0.0,,0.0,,1,राजेश चुरोट ता धुवा रे,0,"[1, 0]","['राजेश', 'चुरोट', 'ता', 'धुवा', 'रे']","[[ 0.31268805 -0.14079648  0.20171149 ...  0.17549136 -0.07811551
  -0.46661392]
 [ 0.28148136 -0.32791162  0.41616452 ... -0.08334304  0.02022967
  -0.3331843 ]
 [ 0.19639932 -0.32206362  0.2041499  ...  0.22149037  0.05836476
  -0.19544008]
 ...
 [ 0.32306993 -0.11556496  0.02487583 ...  0.1792902  -0.16533257
  -0.48153928]
 [ 0.18046471 -0.40161082  0.3225001  ...  0.03603723  0.16295567
  -0.27383736]
 [ 0.20909593 -0.15251471  1.0316765  ...  0.04916526  0.2144163
   0.18413745]]"
837,686,पर्यो होइ जान,0.0,,0.0,,0,होइ,0,"[0, 0]",['होइ'],"[[ 0.15814945 -0.12812518  0.4412306  ... -0.24513215 -0.08714642
  -0.35689104]
 [ 0.04188898 -0.31510967  0.47387093 ... -0.23162645  0.1499215
  -0.16092078]
 [ 0.12260453 -0.18846706  0.9445977  ...  0.09023793  0.36491942
   0.11147317]]"
11,437,🤣🤣🤣🤣थे लिजेन्ड सिंगर आफ्टर शोर सम्राट नारायण गोपाल👏👏👏🤣🙏,0.0,,,,0,लिजेन्ड सिंगर आफ्टर शोर सम्राट नारायण गोपाल,0,"[0, 0]","['लिजेन्ड', 'सिंगर', 'आफ्टर', 'शोर', 'सम्राट', 'नारायण', 'गोपाल']","[[ 0.43138558 -0.15986189  0.31304955 ... -0.06764191 -0.10517
  -0.2497823 ]
 [ 0.02261652 -0.318931    0.41766793 ... -0.01769186  0.09195285
  -0.24231274]
 [ 0.2415385  -0.23081878  0.4432127  ... -0.02364723  0.12237351
  -0.26159617]
 ...
 [-0.05168602 -0.1806507   0.27510265 ... -0.12024154  0.04946453
  -0.2495294 ]
 [ 0.1960149  -0.31560794  0.5392057  ... -0.0974892   0.10790528
  -0.2995688 ]
 [ 0.08317728 -0.2282741   0.968939   ...  0.0914546   0.39174873
   0.15834206]]"
582,260,रामा ओली तलाई पाल रा किसोर जस्तो कहिने केटी वयर क्तिको मर्का बुज कला कारिता तिहे हो अरुको जोरी लाई मोज गर्नी बिहे गार्कु वन्दै यस्तो काम गर्नी यस्तालाई जिल जाक्नु पार्क्स,0.0,,,,1,रा ओली पाल रा किसोर कहि केटी वयर क्ति मर् बुज कला कारिता तिहे जोरी मोज गर्नी बिहे गार्कु वन् काम गर्नी यस्ता जिल जाक् पार्क्स,0,"[1, 0]","['रा', 'ओली', 'पाल', 'रा', 'किसोर', 'कहि', 'केटी', 'वयर', 'क्ति', 'मर्', 'बुज', 'कला', 'कारिता', 'तिहे', 'जोरी', 'मोज', 'गर्नी', 'बिहे', 'गार्कु', 'वन्', 'काम', 'गर्नी', 'यस्ता', 'जिल', 'जाक्', 'पार्क्स']","[[ 0.31268805 -0.14079648  0.20171149 ...  0.17549136 -0.07811551
  -0.46661392]
 [ 0.07852842 -0.38069522  0.5751085  ...  0.07343084  0.07915497
  -0.32108897]
 [ 0.28274083 -0.40379673  0.38960683 ...  0.10310248 -0.20093466
  -0.37085247]
 ...
 [ 0.15606587 -0.1688171   0.34880742 ... -0.15134203  0.18393269
  -0.29635936]
 [ 0.2552652  -0.2626088   0.18562712 ... -0.10775646  0.10930316
  -0.24088588]
 [ 0.07513608 -0.11386783  0.9930747  ...  0.00898501  0.36379898
   0.05503052]]"
178,137,मेरो घर मा २ काटुन छ अब फाल्ने डिसिजन लिए 😅😅,0.0,,0.0,,1,घर २ काटुन फाल् डिसिजन लिए,0,"[1, 0]","['घर', '२', 'काटुन', 'फाल्', 'डिसिजन', 'लिए']","[[ 0.0812506  -0.21169916  0.73542404 ... -0.02505764 -0.16656844
  -0.41406396]
 [ 0.4193437  -0.32498062  0.9898289  ... -0.06876478  0.11676276
  -0.24945286]
 [ 0.33246866 -0.09880538  0.03067348 ... -0.12509018 -0.07574718
  -0.21329474]
 ...
 [ 0.10814183 -0.4987965   0.48170412 ...  0.06838632 -0.30438182
  -0.15303051]
 [ 0.30909032 -0.37557048  0.35822135 ...  0.06678014  0.02428037
  -0.2872385 ]
 [ 0.08776972 -0.21963957  1.0144699  ...  0.13854384  0.3182099
   0.15390491]]"
